text,intent_id,intent_label
i need a virtual card,40,getting_virtual_card
i put some money in my account the other day but now its gone? why is this?,61,top_up_reverted
can i get a disposable virtual card?,37,get_disposable_virtual_card
there's a direct debit payment in my account that i didn't make,28,direct_debit_payment_not_recognised
i would like to receive instructions showing the verification process for top up cards..,71,verify_top_up
i entered the pin incorrectly too many times and now it is blocked. can you help?,49,pin_blocked
i made a deposit in the atm and it has not cleared,46,pending_cash_withdrawal
"the atm at metro bank on high st. kensington didn't return my card, and the bank is now closed. how do i get back a card swallowed by an atm?",18,card_swallowed
can i use a visa or mastercard?,73,visa_or_mastercard
where do i order my card?,43,order_physical_card
why did my payment get declined?,27,declined_transfer
i broke my card,14,card_not_working
"i think my pin has been compromised, what do i do?",21,change_pin
top up is still pending,47,pending_top_up
where can i update my pin number?,21,change_pin
what's the u.s. delivery time?,12,card_delivery_estimate
can i go into my app to find my pin,38,get_physical_card
my new card keeps getting declined. i was very excited to use it for the first time today. why is this doing this?,25,declined_card_payment
can you help me figure out what is going on with a debit payment that is showing up on my account i am not sure is suppose to be there.,28,direct_debit_payment_not_recognised
it doesn't let me verify my identity.,68,unable_to_verify_identity
i need to find out where the card is that i ordered.,11,card_arrival
use my credit to add money,54,supported_cards_and_currencies
which atm's can i use to make a withdrawal?,3,atm_support
my card is almost going to expire.,9,card_about_to_expire
how old do i need to be to open an account?,1,age_limit
how long would does it take for a seller to receive an eu transfer if i bought something from them and sent them the money immediately?,48,pending_transfer
good morning. i tried to make a purchase with my credit card last night and again this morning. both times it was declined. can you investigate?,27,declined_transfer
i need to exchange foreign currency will i be charged?,31,exchange_charge
i checked my account and see that funds were deducted from a seller i didn't approve of. can you help me understand?,28,direct_debit_payment_not_recognised
how do i cancel my card? there are charges on my account that i didn't make.,20,cash_withdrawal_not_recognised
does auto top-up have a limit?,4,automatic_top_up
i sent my friend some money a few hours ago but she has not received it yet. she really needs it. how long does this take?,66,transfer_not_received_by_recipient
"please help me, there is a transaction in the incorrect account.",8,cancel_transfer
i have just read my statement and there is a payment i don't recognise.,16,card_payment_not_recognised
"i tried to top up using my card, but now the money just disappeared!",62,topping_up_by_card
"my bank card has expired, how can i get a new physical card?",9,card_about_to_expire
is a bank transfer acceptable for topping up my account?,65,transfer_into_account
my account transfer was not cleared.,7,beneficiary_not_allowed
does the fee for exchange change?,17,card_payment_wrong_exchange_rate
why does my card continually get declined? i thought i had enough money in there but i've tried several times now and it still isn't working.,27,declined_transfer
which fiat currencies are supported?,36,fiat_currency_support
how much is it to buy another card? i was hoping to buy another one.,39,getting_spare_card
can you tell me if a credit/refund is coming from a seller? i asked for refund directly from them and am still waiting. it's been a week now and i still havn't seen my refund yet.,51,Refund_not_showing_up
what cards do you offer?,73,visa_or_mastercard
what cash stations take this card?,3,atm_support
can i receive my salary in a currency other than what it is deposited in?,50,receiving_money
are top-ups allowed using apple pay?,2,apple_pay_or_google_pay
what's the problem? my card keeps getting declined for top up. i need to know what is going on.,59,top_up_failed
how can i move money from an account at another bank to this one?,65,transfer_into_account
i made a top up yesterday but it's still pending.,47,pending_top_up
i have a 1 euro fee on my statement.,34,extra_charge_on_statement
i live in the eu. can i order one of your cards?,24,country_support
"one of my charges was declined, but the second one went through. but i notice on my app that one of them has gone through, and the other one is still pending. please ensure that only one charge is processed. thanks",63,transaction_charged_twice
i transferred some money but the balance stayed the same.,5,balance_not_updated_after_bank_transfer
what do i do if i forgot my passcode?,44,passcode_forgotten
why must i prove id,69,verify_my_identity
what factors determine your exchange rate?,32,exchange_rate
i havn't received my pin yet.,38,get_physical_card
i want to know your exchange rates.,32,exchange_rate
i dont have identification,68,unable_to_verify_identity
i think the payment from my card was revereted,53,reverted_card_payment?
there are a couple of payments with my card shown in the app that i really didn't make myself. what's going on with this?,16,card_payment_not_recognised
"my app says i made a withdrawal, but i didn't.",20,cash_withdrawal_not_recognised
"i thought i knew my password but i guess i was wrong, what can i do now?",44,passcode_forgotten
do you offer any discounts for someone who exchanges currencies frequently?,31,exchange_charge
can i change my pin at any cash machines?,21,change_pin
how can i access my account when i have lost my phone?,42,lost_or_stolen_phone
do cash withdrawals cost anything?,19,cash_withdrawal_charge
how do i make my pin work again?,49,pin_blocked
the conversion value for my card payments is incorrect.,17,card_payment_wrong_exchange_rate
where can i order my virtual card?,40,getting_virtual_card
hello i have lost my phone and i'm worried someone's going to steal money from me,42,lost_or_stolen_phone
i want to open an account for my children,1,age_limit
this transfer incurred a fee that i don't think is right.,64,transfer_fee_charged
when should i expect to see my transfer hit my account?,67,transfer_timing
i want to activate the card.,0,activate_my_card
what are ways to test why my card might not be working?,14,card_not_working
"there was a transaction from two weeks ago from a business that i don't know. i'm fairly certain it wasn't me who made it, but is it an option to trace it to confirm?",28,direct_debit_payment_not_recognised
i was unable to make a transfer to another account.,7,beneficiary_not_allowed
how can i check the source of my fund?,70,verify_source_of_funds
how do i go forth on transferring money into my account?,65,transfer_into_account
why am i being charged again?,63,transaction_charged_twice
i was charged when i used a us issued card. why and what cards are free to use to add money,57,top_up_by_card_charge
i attempted to top up but the app denied it.,59,top_up_failed
is there a reason my new card hasn't arrived?,11,card_arrival
i made a cash deposit going to my account but it is not there,6,balance_not_updated_after_cheque_or_cash_deposit
there is a direct debit that i don't recognize.,28,direct_debit_payment_not_recognised
i withdrew cash and was charged,19,cash_withdrawal_charge
where is the nearest bank machine?,3,atm_support
"if i lost my phone at the hotel, can i still use the app?",42,lost_or_stolen_phone
what are eligible holding and exchange currencies?,36,fiat_currency_support
why did my transfer decline,27,declined_transfer
am i limited to what atm i can use my card?,3,atm_support
i just had a look at my statement. why have i been changed for using the atm?,19,cash_withdrawal_charge
i see a direct debit charge that i did not approve,28,direct_debit_payment_not_recognised
how can i receive money from my friend?,50,receiving_money
i dont recognize a charge on my card,16,card_payment_not_recognised
"my money has disappeared. i had recently added money in, and saw it was there and went through. now it's gone. what is happening?",61,top_up_reverted
my account was charged a debit payment i don't recognize.,28,direct_debit_payment_not_recognised
what information do i need to see my source of money?,70,verify_source_of_funds
"in my statement, there was an extra €1 fee",34,extra_charge_on_statement
i need some spare physical cards.,39,getting_spare_card
when i add money to my international card do you charge a fee to do so?,57,top_up_by_card_charge
i was charged twice for the same thing.,63,transaction_charged_twice
"ordered awhile back, what is the eta in the us?",12,card_delivery_estimate
please cancel the transaction,8,cancel_transfer
i only have one other credit card from the us. do you accept that?,54,supported_cards_and_currencies
is there a limit on how much i can top up?,60,top_up_limits
why can't i add any beneficiary i choose?,7,beneficiary_not_allowed
do exchanges cost more?,31,exchange_charge
how do you figure out the exchange rate? can you explain why i got less money than expected?,76,wrong_exchange_rate_for_cash_withdrawal
what if i need to use gbp instead of usd?,33,exchange_via_app
is it possible to get a physical card?,43,order_physical_card
what currencies can be exchanged in the app?,33,exchange_via_app
why is my top-up still pending?,47,pending_top_up
my bank statement doesn't show the cash deposit i made recently.,6,balance_not_updated_after_cheque_or_cash_deposit
"i cannot remember my passcode, is there a way to retrieve it?",44,passcode_forgotten
how do i stop fraud to my card?,22,compromised_card
i have to transfer something to china as fast as i can. how long will it take to arrive in china?,67,transfer_timing
i don't like your company. delete my account.,55,terminate_account
what fee will be charged for exchanges?,31,exchange_charge
how long should it take for my top-up to finish? i've been waiting a while.,47,pending_top_up
why would a transfer to an account not be allowed?,7,beneficiary_not_allowed
is using my card free?,15,card_payment_fee_charged
do you receive swift transfers?,56,top_up_by_bank_transfer_charge
still waiting on my refund...,51,Refund_not_showing_up
my exchange seems to have something wrong with it. i changed over russian ruble to uk pounds and it appears i was charged way more than i was supposed to be.,17,card_payment_wrong_exchange_rate
"how many virtual cards can i have, i want 8",40,getting_virtual_card
why is my atm cash withdrawal not working?,26,declined_cash_withdrawal
why does a payment show up twice?,63,transaction_charged_twice
can i have an item refunded?,52,request_refund
how long do i have to wait for a transfer from the us?,67,transfer_timing
i cannot make transactions with my virtual card.,72,virtual_card_not_working
why hasn't my transaction arrived?,66,transfer_not_received_by_recipient
please cancel the latest atm charge on my card as my card was declined earlier today and i did not receive that cash.,46,pending_cash_withdrawal
need help with google pay top up,2,apple_pay_or_google_pay
there's a payment with my card that i didn't perform. i don't know that name shown.,16,card_payment_not_recognised
let me know when you charge extra for payments please. i just checked the app earlier when i saw that there was an additional fee on one of the payments that i wasn't warned about before.,15,card_payment_fee_charged
are there limits with top-up?,60,top_up_limits
how long does it take for a transfer to reach my account?,67,transfer_timing
i need to make several disposable cards per day.,29,disposable_card_limits
what do i need to do to transfer my paycheck to my account?,50,receiving_money
"if i were to transfer, what would the cost be?",56,top_up_by_bank_transfer_charge
i need more physical cards.,39,getting_spare_card
will i be able to get both a visa and a mastercard?,73,visa_or_mastercard
"i was charged twice for a restaurant, can you take the second charge off?",63,transaction_charged_twice
i only got some of the cash i requested from the atm,75,wrong_amount_of_cash_received
how long do transfers take? i sent money to a friend who needs it urgently. it's been hours and has not gone through.,66,transfer_not_received_by_recipient
can i verify a top up?,71,verify_top_up
is it possible to get both visa and mastercard from you?,73,visa_or_mastercard
what is the estimated wait time for transfers from the us?,67,transfer_timing
i inadvertently completed a transaction on a wrong account.,8,cancel_transfer
will there be additional costs of i make a withdrawal from a local atm of british pounds? i need some cash to feel comfortable on the journey home,76,wrong_exchange_rate_for_cash_withdrawal
"i need my card topped up,",62,topping_up_by_card
i want this amount reversed out of my account.,52,request_refund
i made a purchase and would like to get a refund for what i bought can you have the money put back in my account?,52,request_refund
i am unable to use my card for some reason.,14,card_not_working
what do i need to do to verify my funds?,70,verify_source_of_funds
i am still waiting on my bank transfer,5,balance_not_updated_after_bank_transfer
why do i have to give you all of my identification details?,74,why_verify_identity
is there an option to have a virtual card?,40,getting_virtual_card
why am i charged to get money from the atm?,19,cash_withdrawal_charge
how do i deactivate a stolen card?,41,lost_or_stolen_card
how many disposable cards are available per account?,29,disposable_card_limits
"it seems my card payment was completed twice. i paid at the store previously and the first one did not seem to go through. after a second attempt, it did go through. i now see within the app that i have been charged twice with one of them pending. can you please remove the pending amount because it is clearly something that was declined?",63,transaction_charged_twice
why am i seeing a direct debit thats not mine?,28,direct_debit_payment_not_recognised
what areas are cards delivered to?,43,order_physical_card
is my card valid everywhere?,10,card_acceptance
"i am express delivering my card to the us, how long will that take",12,card_delivery_estimate
i am worried that too much time has gone by for a transfer to be completed.,66,transfer_not_received_by_recipient
can i use a transfer to receive my transfer?,50,receiving_money
are there any limits to using disposable virtual cards?,29,disposable_card_limits
why did i get charged a fee when i tried to obtain cash?,19,cash_withdrawal_charge
i need to find the top up verification code,71,verify_top_up
i'm on holiday and i noticed a different amount for exchange rate. can you explain?,17,card_payment_wrong_exchange_rate
"hi, status of one of my card payment is still pending from a while. please let e know how much time it will take to complete.",45,pending_card_payment
how can receive a physical card,43,order_physical_card
do you offer multiple cards for the same account?,39,getting_spare_card
why is the exchange rate on my card payment different than i expected?,17,card_payment_wrong_exchange_rate
why are my withdrawals suddenly being declined?,26,declined_cash_withdrawal
this direct debit payment may not be right.,28,direct_debit_payment_not_recognised
earlier today i took money out the atm. after checking the app the amount is so much higher than the amount i received.,75,wrong_amount_of_cash_received
where can i get money from my card?,3,atm_support
i got less cash at the atm than i asked for. why?,75,wrong_amount_of_cash_received
how do i reset my pin?,49,pin_blocked
tell me why my balance did not change when i tranferred cash.,5,balance_not_updated_after_bank_transfer
can i have money of different country of origin.,36,fiat_currency_support
"i made a deposit a couple of days back it's, as of yet, not gone in! it would be ideal if you assist me with this",6,balance_not_updated_after_cheque_or_cash_deposit
"hey i want to get a refund on something i bought, but not sure how to go about it. can you please just cancel the payment, i have not received the item yet.",52,request_refund
"if i want to get an account for my daughter, can i do that?",1,age_limit
"hello, i just checked my statement and there seems to be a payment from my card that i have never seen before.",16,card_payment_not_recognised
can you tell me whats going on with my card it seems to be not working?,14,card_not_working
is there a way to track my card?,11,card_arrival
i visited the atm but got less money than what i requested. why?,75,wrong_amount_of_cash_received
"i want to buy cryptocurrency, but your app doesn't let me. why?",7,beneficiary_not_allowed
i can't enter my passcode.,44,passcode_forgotten
where do i find the auto top up option?,4,automatic_top_up
i used a check check yesterday to balance my account and it isn't showing up?,6,balance_not_updated_after_cheque_or_cash_deposit
what do i do if i find a debit charge that i know i didn't do in my billing statement?,28,direct_debit_payment_not_recognised
i recently deposited a cheque and cannot find the cash from it.,6,balance_not_updated_after_cheque_or_cash_deposit
how do i go about getting an actual card?,43,order_physical_card
my card payment might have been reverted.,53,reverted_card_payment?
i need a second card on this account for my daughter.,39,getting_spare_card
why is there an unknown card payment?,16,card_payment_not_recognised
can you explain how to transfer money into my account for me?,65,transfer_into_account
i just got my new card but am not sure how to check its pin.,38,get_physical_card
what do i do if i've been charged twice for the same transaction?,63,transaction_charged_twice
what currencies or cards do you support for topping up?,54,supported_cards_and_currencies
how do i get my cash withdrawal to show?,46,pending_cash_withdrawal
there's a $200 withdrawal on my statement that seems fishy to me.,20,cash_withdrawal_not_recognised
is my country supported,24,country_support
why are my payments not working and show pending?,45,pending_card_payment
how do i change my address ?,30,edit_personal_details
i have left my card at my parents house. can you send me a spare one please to use in the meantime?,39,getting_spare_card
"how long do eu transfers take? i bought something online a couple days ago , sent the money immediately online but the seller says it is still not there yet",48,pending_transfer
please tell me why i was charged additionally when i used the card.,15,card_payment_fee_charged
can i receive payments in another currency?,50,receiving_money
what transfer methods do you accept?,65,transfer_into_account
i requested for a top-up but it has not reflected,59,top_up_failed
what should i do if my physical card isn't working?,14,card_not_working
is there any discount for someone that exchanges currencies frequently?,31,exchange_charge
what does top-up verification do?,71,verify_top_up
i withdrew cash and i think the exchange rate is wrong.,76,wrong_exchange_rate_for_cash_withdrawal
why am i being declined?,25,declined_card_payment
"i have a strange transaction for £1 on my statement, what is that?",34,extra_charge_on_statement
why does top-up need verifying?,71,verify_top_up
what is taking so long on my transfer from the us?,67,transfer_timing
there is a strange 1£ charge that appears as pending on my statement. what's the cause for that? i haven't purchased anything for a pound.,34,extra_charge_on_statement
please delete account,55,terminate_account
"i'm not in the uk, can i get a card?",24,country_support
"hello, i wanted to get some more information about atm withdraw fee. i have been withdrawing money for years and notice this charge on my account. i always thought it was no fee since its you guys atm company that i am withdrawing. can you please explain?",19,cash_withdrawal_charge
why caused my top up to not work?,59,top_up_failed
how to recover my passcode,44,passcode_forgotten
is there a limit on top ups,60,top_up_limits
i moved so i need to change my address. how do i do that?,30,edit_personal_details
a cash withdrawal is showing up that i didn't do.,20,cash_withdrawal_not_recognised
"your card pin can be changed at any visa or mastercard atm with pin services, excluding countries such as belgium, luxembourg, austria, germany, spain, and france.",21,change_pin
how do i send my account money through transfer?,65,transfer_into_account
i sent a payment to the wrong account number - can that transaction be reversed? i am worried about accidentally giving my money away.,8,cancel_transfer
the app isn't showing my transactions,66,transfer_not_received_by_recipient
are you ripping people off with the exchange rate? it can't be that atrocious between banks.,17,card_payment_wrong_exchange_rate
what would make a decline message show up during a transfer?,27,declined_transfer
the cash i asked for still hasn't been received,75,wrong_amount_of_cash_received
how do i re-order a damaged card?,14,card_not_working
"when i use my card, it says decline?",25,declined_card_payment
how do i link a new payment card?,13,card_linking
"i wasn't charged the correct amount for an item i purchased, how can i fix this?",52,request_refund
if my card is about to expire how long would it take to receive a new one and how much would that cost me?,9,card_about_to_expire
how did you guys get your exchange rate?,32,exchange_rate
"when i look at my statement there is an extra fee, that is for what?",34,extra_charge_on_statement
"left my phone at hotel, cant use app",42,lost_or_stolen_phone
can i verify the source of my funds?,70,verify_source_of_funds
i believe my card payment has reverted,53,reverted_card_payment?
i am inquiring about why there was an extra fee charged when i used an atm.,19,cash_withdrawal_charge
what is the purpose for the identity check,74,why_verify_identity
is there such thing as an auto top-up option?,4,automatic_top_up
i want to end my account,55,terminate_account
why do you ask for top-up verification?,71,verify_top_up
from where are you getting your exchange rates?,32,exchange_rate
i made an atm withdrawal over the holiday and then later realized i was charged an exorbitant fee! i never would've made this withdrawal if i'd known i'd be charged so much.,76,wrong_exchange_rate_for_cash_withdrawal
please explain to me the process of getting a virtual card.,40,getting_virtual_card
i think someone is using my card without my permission!,22,compromised_card
the incorrect rate was used in my foreign purchase,17,card_payment_wrong_exchange_rate
"im so mad right now. theres several charges that i think my x boyfriend made on my card. the companys on the website wouldn't refund me my money, they told me to contact my bank. do something please.",28,direct_debit_payment_not_recognised
where did the money transfer go?,66,transfer_not_received_by_recipient
what is the maximum i can top up?,60,top_up_limits
what should i do if i forgot my passcode?,44,passcode_forgotten
what are the age requirements for service?,1,age_limit
what if i need my salary in a different currency?,50,receiving_money
who can i speak with regarding a lost card?,41,lost_or_stolen_card
i have multiple charges on the same transaction.,63,transaction_charged_twice
what is the greatest number of times that i can top-up?,60,top_up_limits
do you ship your cards anywhere?,43,order_physical_card
my card got stolen!,41,lost_or_stolen_card
how do i troubleshoot google pay top up?,2,apple_pay_or_google_pay
why am i being charged a fee for transferring money?,64,transfer_fee_charged
where do i go to receive a virtual card,40,getting_virtual_card
why has my card payment not yet been applied to my account?,45,pending_card_payment
i tried to use the atm with foreign currency. the conversion rate applied was wrong.,76,wrong_exchange_rate_for_cash_withdrawal
cash withdrawal still pending?,46,pending_cash_withdrawal
there is an unauthorized cash withdrawal from my account for 500£. i definitely didn't make this withdrawal. i need your help.,20,cash_withdrawal_not_recognised
what if there is an error on the exchange rate?,17,card_payment_wrong_exchange_rate
"i found my card, am i able to put it back into the app?",13,card_linking
payment i didn't do.,16,card_payment_not_recognised
show me how to verify my identity?,69,verify_my_identity
i am trying to revert a transcation i did this morning,8,cancel_transfer
why would i have a pending payment?,45,pending_card_payment
unhappy with service need to delete account,55,terminate_account
i checked the app and there is a payment that i don't recognize.,16,card_payment_not_recognised
my card was working but now it doesn't.,14,card_not_working
my top-up has been cancelled.,61,top_up_reverted
i want to cancel a transaction from this morning.,8,cancel_transfer
how long is delivery to the us?,12,card_delivery_estimate
can you tell me why the card payment came back?,53,reverted_card_payment?
help me activate my new card.,0,activate_my_card
how much is the fee for a sepa transfer?,56,top_up_by_bank_transfer_charge
does the pin come under separate cover?,38,get_physical_card
"i cannot get to my app, what should i do?",42,lost_or_stolen_phone
i tried to get some money but the machine was not working .the transaction still seems in progress! can you please check what's going on.i don't want to be charged for money that i did not received.,46,pending_cash_withdrawal
why was i unable to finish this transfer?,35,failed_transfer
when should i expect to receive my card?,12,card_delivery_estimate
"hello, i see that i have been charged an extra $1 on my app. could you please provide me with a reason for this charge?",34,extra_charge_on_statement
does it cost to top up my card?,57,top_up_by_card_charge
"while transferring money, its getting error out as my transfer is not possible. please help me in this as earlier i was able to do it successfully.",7,beneficiary_not_allowed
is there a way to change name?,30,edit_personal_details
why is there an extra fee on my statement?,34,extra_charge_on_statement
is exchanging currencies one of your app services?,33,exchange_via_app
"my card payment is just showing up as pending since forever, what's going on with that, when should it be going through?",45,pending_card_payment
the amount of cash i have received is not correct.,75,wrong_amount_of_cash_received
will i get charged for topping up with an international card?,57,top_up_by_card_charge
do you provide cards to people not in the uk?,24,country_support
where did this 1 euro fee come from?,34,extra_charge_on_statement
how do i deal with a stolen card?,41,lost_or_stolen_card
please explain to me how to know where my funds are from.,70,verify_source_of_funds
how long does transfers take?,5,balance_not_updated_after_bank_transfer
i used my card to make a payment and wondered why the payment was reverted?,53,reverted_card_payment?
what is the process for activating my card and using it?,0,activate_my_card
what is the disposable cards limit?,29,disposable_card_limits
i am being charged a transfer fee aren't they free?,64,transfer_fee_charged
do i have a visa card as an option?,73,visa_or_mastercard
can i get a physical card through this app?,43,order_physical_card
i am seeing in the app a diret debit that its not mine,28,direct_debit_payment_not_recognised
how do i retrieve my card from the machine?,18,card_swallowed
what kind of documents do i need for the identity check?,69,verify_my_identity
what currencies do you accept for adding money?,54,supported_cards_and_currencies
unsure how to provide my identity.,68,unable_to_verify_identity
is there any reason why my card didn't work when i tried to top up?,59,top_up_failed
how do i create a disposable virtual card?,37,get_disposable_virtual_card
"i am calling because the atm didn't give me the right amount of cash, but my app shows the actual amount i wanted to withdraw. what should i do to get my money back?",75,wrong_amount_of_cash_received
"i used to know my password, but not anymore.",44,passcode_forgotten
how can i change to another currency?,33,exchange_via_app
how often can i top up my account?,60,top_up_limits
"hi , i just came to know i made the wrong transaction yesterday. would you please make it correct?i need it by tomorrow.",8,cancel_transfer
how long does it take for a top up to go through,47,pending_top_up
why is it taking so long for a transfer to complete!,66,transfer_not_received_by_recipient
my pin was blocked.,49,pin_blocked
is my card usable anywhere?,10,card_acceptance
i need to add money to my account. can i do so via bank transfer?,65,transfer_into_account
i prefer mastecard.,73,visa_or_mastercard
i transferred money and it didn't get there.,66,transfer_not_received_by_recipient
too many times i entered the incorrect pin. how can i get my account unblocked?,49,pin_blocked
tell me which cards and what currency is supported.,54,supported_cards_and_currencies
why was i charged a random fee for a transfer i made?,64,transfer_fee_charged
is there any way i could open an account for my daughter?,1,age_limit
how do i sign up for a card if i'm in america?,24,country_support
is there a reason my top up hasn't gone through,47,pending_top_up
my card is about to expire. do i have to go to a branch to order a new card?,9,card_about_to_expire
why can't i withdraw money?,26,declined_cash_withdrawal
why isn't my purchase exchange rate correct?,17,card_payment_wrong_exchange_rate
why is there a direct debit payment on my statement that i didn't do?,28,direct_debit_payment_not_recognised
"i need help to resolve mix up on my card payment. my account shows the money was taken out and then put back in the account. then i received a message from the seller, it said that they did not get my payment.",53,reverted_card_payment?
i ordered online weeks ago and i never received my package in the mail and i don't want to wait any more. so if i could get my money back now that would be great.,52,request_refund
i keep being asked to verify my identity. is this normal?,74,why_verify_identity
i have exceeded the number of times i can try my pin,49,pin_blocked
why is my refund not showing up on the statement?,51,Refund_not_showing_up
how do i make my transfer go through,27,declined_transfer
"i need some money transferred asap, how long does the process take?",67,transfer_timing
do i have to verify who i am?,74,why_verify_identity
this exchange rate you use is awful! please tell me this is a mistake and not the official interbank exchange rate!,17,card_payment_wrong_exchange_rate
do i get charged for withdrawals?,19,cash_withdrawal_charge
"there is a direct debit that i didn't set up, what should i do?",28,direct_debit_payment_not_recognised
delete my account now please.,55,terminate_account
why do i need to verify my identity?,74,why_verify_identity
can you assist me with unblocking my pin? i put it in wrong too many times.,49,pin_blocked
can i use any card and currency?,54,supported_cards_and_currencies
"hi, one of payment is still coming as pending for which i have already paid by card. i guess it did not processed, could you please check and update me.",45,pending_card_payment
can i get my friends to add money to my account?,62,topping_up_by_card
do i really need to verify my identity?,74,why_verify_identity
i think someone has hacked my card!,22,compromised_card
do you have eur currency available for me?,36,fiat_currency_support
"if i am in china, can i still order a new card and if so, how?",9,card_about_to_expire
i would like to get a visa card,73,visa_or_mastercard
i am still waiting for my card after 1 week. is this ok?,11,card_arrival
why didn't i receive all the cash i requested?,75,wrong_amount_of_cash_received
i tried to use my card today in the restaurant but it didn't work and just got declined. what's wrong?,14,card_not_working
do you charge for sending out more cards?,39,getting_spare_card
i've tried looking for the auto-top up option on your website and i can't seem to find it. can you help me?,4,automatic_top_up
there is the same transaction showing more than once.,63,transaction_charged_twice
the rate of exchange for my card payment is incorrect,17,card_payment_wrong_exchange_rate
i bought something and want the money refunded can i get some help with that?,52,request_refund
someone stole my card!,41,lost_or_stolen_card
i was given the wrong exchange rate when getting cash,76,wrong_exchange_rate_for_cash_withdrawal
can i setup top ups in advance?,4,automatic_top_up
i've forgotten my passcode. can i reset?,44,passcode_forgotten
"i tried to make a top-up and it was canceled, why is that?",61,top_up_reverted
i would like to activate my card what do i need to do?,0,activate_my_card
what do i do now my credit card has been swallowed by the atm?,18,card_swallowed
how can i top up my account with a card?,62,topping_up_by_card
a fee that shouldn't be there is there after using my card!,15,card_payment_fee_charged
what's the most disposable cards i can have?,29,disposable_card_limits
when do i set up my card pin?,38,get_physical_card
my card is lost! what can i do?,41,lost_or_stolen_card
can i verify my top-up card?,71,verify_top_up
i'm not sure where my phone is. can someone else use the app?,42,lost_or_stolen_phone
why am i being charged twice?,63,transaction_charged_twice
i wanted to use my contactless at the metro today but it didn't accept it!,23,contactless_not_working
"i would like to get a physical card, but i don't know how. can you help me?",43,order_physical_card
"i want to give a second card for this account to my daughter, would this be possible?",39,getting_spare_card
i bought something and already paid for it but now i don't see it.,53,reverted_card_payment?
how do i order a new card before it expires?,9,card_about_to_expire
i bought some things in the morning but the payment shows as pending,45,pending_card_payment
"i could not get a top-up to work, why?",59,top_up_failed
i could not use my card in a store.,25,declined_card_payment
"when using my card i was charged a fee for doing so, why?",15,card_payment_fee_charged
why haven't i received my new card yet?,11,card_arrival
"i was told to verify my identity, how do i do that?",69,verify_my_identity
my accounts been charged a payment for something i didn't make.,28,direct_debit_payment_not_recognised
am i allowed to get an account for my daughter?,1,age_limit
guide me on how to unblock my pin,49,pin_blocked
why am i being charged more on exchange with things i bought abroad?,17,card_payment_wrong_exchange_rate
my new card came in. how do i activate?,0,activate_my_card
the exchange rate is incorrect for my cash withdrawal transaction.,76,wrong_exchange_rate_for_cash_withdrawal
how long does it take in europe to do a transfer?,67,transfer_timing
what do i need to do to get my new card which i have requested 2 weeks ago?,11,card_arrival
do you also have this extra fee on your statement?,34,extra_charge_on_statement
we need both a visa and a mastercard.,73,visa_or_mastercard
my app is displaying a payment i didn't make,16,card_payment_not_recognised
i just got my card and cannot get it to work.,0,activate_my_card
i withdrew cash and was charged. why?,19,cash_withdrawal_charge
is there tracking info available?,11,card_arrival
i need to transfer money to my account from another bank,65,transfer_into_account
how long do i need to wait til my top up isn't pending?,47,pending_top_up
why is my card payment still pending?,45,pending_card_payment
"i'm not sure what to do about the pin, because i don't have one yet.",38,get_physical_card
my money transfer has not happened yet,48,pending_transfer
"i need to exchange between different currencies, like gbp and usd. can i do that with your app?",33,exchange_via_app
"my card is expiring soon, how do i order a new card?",9,card_about_to_expire
"i was charged a transfer fee, why is that?",64,transfer_fee_charged
do you offer services that hold money in different types of currency?,36,fiat_currency_support
"please give me both visa and mastercard, is it possible?",73,visa_or_mastercard
is the exchange rate the same on weekends as the weekdays?,32,exchange_rate
when will i get my refund?,51,Refund_not_showing_up
i need a new card.,39,getting_spare_card
what are the disposable virtual card limits?,29,disposable_card_limits
my transfer will not go through.,35,failed_transfer
what different ways are there for someone to send me money?,50,receiving_money
i can't see a verification code anywhere,71,verify_top_up
was there a number to track that i could get?,11,card_arrival
will it be possible to change from usd to gbp with this app?,33,exchange_via_app
why didnt a transfer to my account process,7,beneficiary_not_allowed
how can i get my money that i didn't get from the atm?,75,wrong_amount_of_cash_received
i can't find my phone and i'm worried someone is going to use it,42,lost_or_stolen_phone
i would like to invalidate my account. i am very disappointed with your services.,55,terminate_account
how did you come up with your exchange rates?,32,exchange_rate
can i allow other people to top up my account?,62,topping_up_by_card
i need to see where my money came from.,70,verify_source_of_funds
i made a transaction to the wrong account!,8,cancel_transfer
what are you exchange rates?,32,exchange_rate
there is a payment with my card which i definitely did not make by me .never seen that it before.,16,card_payment_not_recognised
why hasn't my cheque processed?,6,balance_not_updated_after_cheque_or_cash_deposit
what can i do if contactless doesn't work?,23,contactless_not_working
there is a payment that is not mine in the app. please advise/,16,card_payment_not_recognised
why couldn't i do a transfer to a beneficiary?,7,beneficiary_not_allowed
my money hasn't been transferred yet.,5,balance_not_updated_after_bank_transfer
what are the sources for the funds in my account?,70,verify_source_of_funds
i need to find out why my pending payment hasn't gone through.,45,pending_card_payment
im trying to top up my card but it's still pending and it's been an hour. is there any way to make it go through faster? do i not have enough?,47,pending_top_up
is my country's currency supported by your system?,36,fiat_currency_support
how much does it cost to get more cards?,39,getting_spare_card
what currencies can be used for top up?,54,supported_cards_and_currencies
why can't i see the top up i made?,62,topping_up_by_card
"i think my identity has been stolen, can you check on unauthorized charges?",22,compromised_card
when will i have access to my pin number?,38,get_physical_card
